GEOID,NAME,state,county,tract,pct_age65p,pct_alone65p,poverty_rate,pop_total
36081027500,"Census Tract 275, Queens County, New York",36,081,027500,15.62,62.97,15.81,6325
36081027600,"Census Tract 276, Queens County, New York",36,081,027600,14.64,51.82,4.0,1455
36081027701,"Census Tract 277.01, Queens County, New York",36,081,027701,5.51,84.34,16.02,3651
36081027702,"Census Tract 277.02, Queens County, New York",36,081,027702,12.96,69.95,9.55,4190
36081027800,"Census Tract 278, Queens County, New York",36,081,027800,11.46,73.37,26.18,2338
36081024000,"Census Tract 240, Queens County, New York",36,081,024000,16.23,63.35,18.28,6950
36081027900,"Census Tract 279, Queens County, New York",36,081,027900,14.75,67.51,10.09,6209
36081028000,"Census Tract 280, Queens County, New York",36,081,028000,12.21,62.81,5.1,1589
36081028100,"Census Tract 281, Queens County, New York",36,081,028100,17.78,68.47,15.19,5393
36081028200,"Census Tract 282, Queens County, New York",36,081,028200,8.89,72.14,10.03,1935
36081028300,"Census Tract 283, Queens County, New York",36,081,028300,16.65,72.84,15.84,7284
36081028400,"Census Tract 284, Queens County, New York",36,081,028400,14.43,60.44,4.2,4054
36081028500,"Census Tract 285, Queens County, New York",36,081,028500,18.56,62.95,9.67,4800
36081028700,"Census Tract 287, Queens County, New York",36,081,028700,19.16,62.54,19.39,6462
36081028801,"Census Tract 288.01, Queens County, New York",36,081,028801,10.4,68.8,3.17,2712
36081028802,"Census Tract 288.02, Queens County, New York",36,081,028802,14.62,63.64,7.87,1970
36081028803,"Census Tract 288.03, Queens County, New York",36,081,028803,,,,0
36081028900,"Census Tract 289, Queens County, New York",36,081,028900,12.72,71.2,8.27,5250
36081029100,"Census Tract 291, Queens County, New York",36,081,029100,15.45,75.09,5.79,6490
36081029300,"Census Tract 293, Queens County, New York",36,081,029300,14.78,75.0,4.81,1123
36081029400,"Census Tract 294, Queens County, New York",36,081,029400,9.9,71.37,7.37,6919
36081029500,"Census Tract 295, Queens County, New York",36,081,029500,14.56,73.15,7.99,3675
36081029700,"Census Tract 297, Queens County, New York",36,081,029700,11.07,72.36,5.13,2006
36081029900,"Census Tract 299, Queens County, New York",36,081,029900,,,,0
36081030600,"Census Tract 306, Queens County, New York",36,081,030600,13.43,67.94,12.1,4983
36081030903,"Census Tract 309.03, Queens County, New York",36,081,030903,15.98,62.24,5.28,5356
36081030904,"Census Tract 309.04, Queens County, New York",36,081,030904,19.1,54.54,8.32,2801
36081030905,"Census Tract 309.05, Queens County, New York",36,081,030905,13.7,69.71,15.96,2853
36081030906,"Census Tract 309.06, Queens County, New York",36,081,030906,19.54,56.0,11.19,3249
36081031700,"Census Tract 317, Queens County, New York",36,081,031700,18.67,64.54,2.52,5216
36081032000,"Census Tract 320, Queens County, New York",36,081,032000,7.59,69.33,13.83,4626
36081032700,"Census Tract 327, Queens County, New York",36,081,032700,16.77,61.4,19.7,3328
36081032800,"Census Tract 328, Queens County, New York",36,081,032800,11.49,70.74,6.07,2734
36081032900,"Census Tract 329, Queens County, New York",36,081,032900,15.07,62.21,8.43,3390
36081033000,"Census Tract 330, Queens County, New York",36,081,033000,14.24,57.2,6.76,7254
36081033100,"Census Tract 331, Queens County, New York",36,081,033100,,,,0
36081033401,"Census Tract 334.01, Queens County, New York",36,081,033401,12.39,70.04,8.72,3713
36081033403,"Census Tract 334.03, Queens County, New York",36,081,033403,28.26,49.47,9.68,4349
36081033404,"Census Tract 334.04, Queens County, New York",36,081,033404,22.3,57.45,10.56,5220
36081033405,"Census Tract 334.05, Queens County, New York",36,081,033405,27.51,59.82,2.0,2603
36081033700,"Census Tract 337, Queens County, New York",36,081,033700,13.96,60.24,2.65,2607
36081033900,"Census Tract 339, Queens County, New York",36,081,033900,25.28,55.78,23.07,2666
36081034700,"Census Tract 347, Queens County, New York",36,081,034700,14.65,73.34,13.35,2840
36081035100,"Census Tract 351, Queens County, New York",36,081,035100,24.94,54.89,11.18,3480
36081035200,"Census Tract 352, Queens County, New York",36,081,035200,15.89,71.45,9.23,2643
36081035300,"Census Tract 353, Queens County, New York",36,081,035300,12.81,68.64,14.93,2139
36081035700,"Census Tract 357, Queens County, New York",36,081,035700,30.08,43.72,17.22,3507
36081035800,"Census Tract 358, Queens County, New York",36,081,035800,15.44,62.34,8.41,4430
36081036100,"Census Tract 361, Queens County, New York",36,081,036100,12.43,63.41,11.32,2196
36081036300,"Census Tract 363, Queens County, New York",36,081,036300,8.16,73.01,11.35,1801
36081036500,"Census Tract 365, Queens County, New York",36,081,036500,5.19,87.01,17.71,2794
36081036600,"Census Tract 366, Queens County, New York",36,081,036600,15.42,60.3,10.23,2795
36081036700,"Census Tract 367, Queens County, New York",36,081,036700,14.92,69.08,17.89,2098
36081036800,"Census Tract 368, Queens County, New York",36,081,036800,15.69,58.63,9.23,2383
36081037100,"Census Tract 371, Queens County, New York",36,081,037100,19.16,61.88,7.93,1211
36081037300,"Census Tract 373, Queens County, New York",36,081,037300,8.83,75.14,13.64,2345
36081037501,"Census Tract 375.01, Queens County, New York",36,081,037501,9.58,76.49,23.47,1482
36081037502,"Census Tract 375.02, Queens County, New York",36,081,037502,11.76,70.57,14.0,2542
36081037600,"Census Tract 376, Queens County, New York",36,081,037600,14.08,63.27,6.38,6222
36081037700,"Census Tract 377, Queens County, New York",36,081,037700,5.29,83.29,12.59,3896
36081037900,"Census Tract 379, Queens County, New York",36,081,037900,9.05,74.79,15.69,6321
36081038100,"Census Tract 381, Queens County, New York",36,081,038100,6.78,77.48,17.47,6713
36081038301,"Census Tract 383.01, Queens County, New York",36,081,038301,,,,0
36081038302,"Census Tract 383.02, Queens County, New York",36,081,038302,,,,0
36081038400,"Census Tract 384, Queens County, New York",36,081,038400,15.96,58.22,5.16,2331
36081039400,"Census Tract 394, Queens County, New York",36,081,039400,13.35,66.71,18.03,2884
36081039800,"Census Tract 398, Queens County, New York",36,081,039800,11.62,69.06,8.32,1695
36081039901,"Census Tract 399.01, Queens County, New York",36,081,039901,7.31,74.67,2.25,2475
36081039902,"Census Tract 399.02, Queens County, New York",36,081,039902,13.37,73.81,29.06,1391
36081040000,"Census Tract 400, Queens County, New York",36,081,040000,13.06,67.75,6.0,1509
36081040101,"Census Tract 401.01, Queens County, New York",36,081,040101,16.04,62.79,12.86,2761
36081040102,"Census Tract 401.02, Queens County, New York",36,081,040102,6.74,82.89,14.92,4436
36081040200,"Census Tract 402, Queens County, New York",36,081,040200,11.5,65.64,5.52,1557
36081040301,"Census Tract 403.01, Queens County, New York",36,081,040301,3.79,88.89,15.58,3139
36081040302,"Census Tract 403.02, Queens County, New York",36,081,040302,6.3,83.85,15.81,4156
36081040400,"Census Tract 404, Queens County, New York",36,081,040400,18.24,60.73,10.85,4095
36081040501,"Census Tract 405.01, Queens County, New York",36,081,040501,7.54,86.67,11.58,1087
36081040502,"Census Tract 405.02, Queens County, New York",36,081,040502,5.14,82.26,8.14,2178
36081040701,"Census Tract 407.01, Queens County, New York",36,081,040701,4.79,86.97,22.81,3781
36081040702,"Census Tract 407.02, Queens County, New York",36,081,040702,12.77,70.01,19.46,4510
36081040901,"Census Tract 409.01, Queens County, New York",36,081,040901,6.54,75.93,13.48,1605
36081040902,"Census Tract 409.02, Queens County, New York",36,081,040902,2.72,89.06,16.6,3120
36081041100,"Census Tract 411, Queens County, New York",36,081,041100,6.64,70.65,16.63,3884
36081041300,"Census Tract 413, Queens County, New York",36,081,041300,7.52,74.41,30.17,4668
36081041400,"Census Tract 414, Queens County, New York",36,081,041400,10.63,70.79,16.36,4468
36081041500,"Census Tract 415, Queens County, New York",36,081,041500,12.94,62.63,16.4,4259
36081042400,"Census Tract 424, Queens County, New York",36,081,042400,19.53,51.93,7.67,2314
36081042600,"Census Tract 426, Queens County, New York",36,081,042600,60.43,,91.87,470
36081042700,"Census Tract 427, Queens County, New York",36,081,042700,7.48,82.14,25.35,4732
36081043200,"Census Tract 432, Queens County, New York",36,081,043200,10.11,73.66,6.52,1227
36081043400,"Census Tract 434, Queens County, New York",36,081,043400,18.2,60.54,6.95,1841
36081043701,"Census Tract 437.01, Queens County, New York",36,081,043701,16.23,77.78,20.76,3007
36081043702,"Census Tract 437.02, Queens County, New York",36,081,043702,15.44,63.63,17.48,6938
36081043900,"Census Tract 439, Queens County, New York",36,081,043900,7.92,80.04,25.91,3411
36081044000,"Census Tract 440, Queens County, New York",36,081,044000,6.84,81.03,10.76,4165
36081044301,"Census Tract 443.01, Queens County, New York",36,081,044301,17.49,58.52,30.55,3780
36081044302,"Census Tract 443.02, Queens County, New York",36,081,044302,14.01,65.38,12.69,4104
36081044400,"Census Tract 444, Queens County, New York",36,081,044400,15.11,56.16,21.5,3693
36081044601,"Census Tract 446.01, Queens County, New York",36,081,044601,15.96,63.67,11.54,3666
36081044602,"Census Tract 446.02, Queens County, New York",36,081,044602,8.79,76.97,32.65,5016
36081044800,"Census Tract 448, Queens County, New York",36,081,044800,11.2,68.25,22.59,2911
36081045000,"Census Tract 450, Queens County, New York",36,081,045000,12.95,63.65,8.96,2154
36081045200,"Census Tract 452, Queens County, New York",36,081,045200,36.43,60.96,12.74,1238
36081045400,"Census Tract 454, Queens County, New York",36,081,045400,16.15,59.82,14.29,5017
36081045500,"Census Tract 455, Queens County, New York",36,081,045500,8.45,74.33,19.54,14220
36081045600,"Census Tract 456, Queens County, New York",36,081,045600,24.48,38.24,13.25,1442
36081045700,"Census Tract 457, Queens County, New York",36,081,045700,16.9,58.86,12.49,3557
36081045800,"Census Tract 458, Queens County, New York",36,081,045800,11.11,70.83,2.21,2259
36081045900,"Census Tract 459, Queens County, New York",36,081,045900,6.98,80.38,8.95,4196
36081046000,"Census Tract 460, Queens County, New York",36,081,046000,13.21,65.39,9.07,6156
36081046100,"Census Tract 461, Queens County, New York",36,081,046100,10.99,78.2,11.45,2639
36081046200,"Census Tract 462, Queens County, New York",36,081,046200,19.28,65.95,10.03,6355
36081046300,"Census Tract 463, Queens County, New York",36,081,046300,11.77,70.29,11.84,3679
36081046400,"Census Tract 464, Queens County, New York",36,081,046400,10.45,69.83,10.88,2000
36081046500,"Census Tract 465, Queens County, New York",36,081,046500,11.15,75.41,9.81,4189
36081046600,"Census Tract 466, Queens County, New York",36,081,046600,13.96,69.19,10.05,3891
36081046700,"Census Tract 467, Queens County, New York",36,081,046700,13.08,75.78,11.19,5909
36081046800,"Census Tract 468, Queens County, New York",36,081,046800,16.17,62.47,12.55,3426
36081046901,"Census Tract 469.01, Queens County, New York",36,081,046901,15.23,69.74,13.14,4026
36081046902,"Census Tract 469.02, Queens County, New York",36,081,046902,11.58,67.58,13.0,3800
36081047000,"Census Tract 470, Queens County, New York",36,081,047000,19.41,58.74,15.44,3452
36081047100,"Census Tract 471, Queens County, New York",36,081,047100,13.63,66.55,14.08,4381
36081047200,"Census Tract 472, Queens County, New York",36,081,047200,24.7,68.61,2.0,3769
36081047300,"Census Tract 473, Queens County, New York",36,081,047300,14.27,70.37,9.55,4254
36081047500,"Census Tract 475, Queens County, New York",36,081,047500,9.61,74.91,10.15,4651
36081047600,"Census Tract 476, Queens County, New York",36,081,047600,25.02,52.67,3.83,1435
36081047801,"Census Tract 478.01, Queens County, New York",36,081,047801,26.53,58.55,13.12,3630
36081047802,"Census Tract 478.02, Queens County, New York",36,081,047802,4.31,94.26,4.68,1090
36081047900,"Census Tract 479, Queens County, New York",36,081,047900,10.91,76.93,15.98,5737
36081048000,"Census Tract 480, Queens County, New York",36,081,048000,23.15,47.41,4.77,2307
36081048100,"Census Tract 481, Queens County, New York",36,081,048100,19.96,62.6,11.34,6985
36081048200,"Census Tract 482, Queens County, New York",36,081,048200,19.94,65.64,9.42,1289
36081048301,"Census Tract 483.01, Queens County, New York",36,081,048301,12.32,72.81,18.53,1997
36081048302,"Census Tract 483.02, Queens County, New York",36,081,048302,4.21,89.23,7.39,1948
36081048400,"Census Tract 484, Queens County, New York",36,081,048400,12.0,73.11,6.24,4901
36081048500,"Census Tract 485, Queens County, New York",36,081,048500,12.81,69.66,8.61,4427
36081048900,"Census Tract 489, Queens County, New York",36,081,048900,14.43,73.4,10.87,1490
36081049201,"Census Tract 492.01, Queens County, New York",36,081,049201,18.13,63.28,4.28,3111
36081049202,"Census Tract 492.02, Queens County, New York",36,081,049202,21.54,53.22,27.17,2525
36081049301,"Census Tract 493.01, Queens County, New York",36,081,049301,21.14,56.67,11.84,2129
36081049302,"Census Tract 493.02, Queens County, New York",36,081,049302,19.97,75.34,15.89,3150
36081049500,"Census Tract 495, Queens County, New York",36,081,049500,14.31,64.76,6.16,1600
36081049600,"Census Tract 496, Queens County, New York",36,081,049600,15.34,60.4,7.5,3214
36081049700,"Census Tract 497, Queens County, New York",36,081,049700,6.88,80.98,1.74,3112
36081049900,"Census Tract 499, Queens County, New York",36,081,049900,10.44,74.91,5.92,5556
36081050000,"Census Tract 500, Queens County, New York",36,081,050000,13.61,81.43,11.9,4378
36081050201,"Census Tract 502.01, Queens County, New York",36,081,050201,21.8,43.55,10.14,1390
36081050202,"Census Tract 502.02, Queens County, New York",36,081,050202,12.89,63.71,8.14,1327
36081050400,"Census Tract 504, Queens County, New York",36,081,050400,12.65,65.58,10.72,1731
36081050500,"Census Tract 505, Queens County, New York",36,081,050500,10.2,76.57,9.5,1716
36081050600,"Census Tract 506, Queens County, New York",36,081,050600,16.23,57.4,8.31,1540
36081050700,"Census Tract 507, Queens County, New York",36,081,050700,11.61,79.24,12.33,3722
36081051000,"Census Tract 510, Queens County, New York",36,081,051000,14.64,60.09,13.82,1735
36081051100,"Census Tract 511, Queens County, New York",36,081,051100,14.22,67.04,4.49,2292
36081051200,"Census Tract 512, Queens County, New York",36,081,051200,16.12,62.56,5.59,2518
36081051300,"Census Tract 513, Queens County, New York",36,081,051300,11.94,71.79,12.41,2530
36081051500,"Census Tract 515, Queens County, New York",36,081,051500,9.08,76.5,5.51,3501
36081051600,"Census Tract 516, Queens County, New York",36,081,051600,15.88,49.55,13.17,2040
36081051700,"Census Tract 517, Queens County, New York",36,081,051700,12.25,75.27,7.14,1910
36081051800,"Census Tract 518, Queens County, New York",36,081,051800,14.66,63.59,8.97,2073
36081052000,"Census Tract 520, Queens County, New York",36,081,052000,16.76,53.5,6.57,1313
36081052100,"Census Tract 521, Queens County, New York",36,081,052100,13.48,68.62,10.66,2025
36081052200,"Census Tract 522, Queens County, New York",36,081,052200,16.96,53.86,8.22,1728
36081052400,"Census Tract 524, Queens County, New York",36,081,052400,12.18,61.08,16.77,1815
36081052500,"Census Tract 525, Queens County, New York",36,081,052500,11.96,72.32,9.14,2516
36081052600,"Census Tract 526, Queens County, New York",36,081,052600,12.15,70.91,6.1,2131
36081052800,"Census Tract 528, Queens County, New York",36,081,052800,17.43,58.87,3.92,1480
36081053000,"Census Tract 530, Queens County, New York",36,081,053000,11.12,66.61,1.78,2418
36081053100,"Census Tract 531, Queens County, New York",36,081,053100,10.98,75.99,7.18,3624
36081053200,"Census Tract 532, Queens County, New York",36,081,053200,15.61,60.34,7.72,2184
36081053401,"Census Tract 534.01, Queens County, New York",36,081,053401,18.01,56.22,3.01,2066
36081053501,"Census Tract 535.01, Queens County, New York",36,081,053501,6.39,85.75,8.21,1315
36081053502,"Census Tract 535.02, Queens County, New York",36,081,053502,,,,0
36081053601,"Census Tract 536.01, Queens County, New York",36,081,053601,27.69,32.99,15.06,2297
36081053800,"Census Tract 538, Queens County, New York",36,081,053800,13.48,62.01,11.69,1728
36081053901,"Census Tract 539.01, Queens County, New York",36,081,053901,10.5,77.56,6.97,4285
36081053902,"Census Tract 539.02, Queens County, New York",36,081,053902,0.0,100.0,0.0,169
36081054000,"Census Tract 540, Queens County, New York",36,081,054000,14.08,64.53,16.2,4106
36081054200,"Census Tract 542, Queens County, New York",36,081,054200,23.12,49.82,8.3,5354
36081054500,"Census Tract 545, Queens County, New York",36,081,054500,7.57,76.88,14.85,3670
36081054700,"Census Tract 547, Queens County, New York",36,081,054700,9.82,75.25,9.7,4595
36081054800,"Census Tract 548, Queens County, New York",36,081,054800,15.95,53.08,7.2,2458
36081054900,"Census Tract 549, Queens County, New York",36,081,054900,6.54,80.59,11.28,6285
36081055100,"Census Tract 551, Queens County, New York",36,081,055100,8.03,84.62,12.51,4286
36081055200,"Census Tract 552, Queens County, New York",36,081,055200,17.05,61.56,6.6,2904
36081055300,"Census Tract 553, Queens County, New York",36,081,055300,5.73,86.52,14.51,2791
36081055400,"Census Tract 554, Queens County, New York",36,081,055400,13.58,65.08,8.98,2674
36081055500,"Census Tract 555, Queens County, New York",36,081,055500,6.61,85.42,13.51,2374
36081050800,"Census Tract 508, Queens County, New York",36,081,050800,18.77,62.65,12.35,1961
36081055600,"Census Tract 556, Queens County, New York",36,081,055600,20.09,56.24,7.19,2275
36081055700,"Census Tract 557, Queens County, New York",36,081,055700,3.7,91.51,9.71,4109
36081055800,"Census Tract 558, Queens County, New York",36,081,055800,22.88,44.8,11.56,1687
36081055900,"Census Tract 559, Queens County, New York",36,081,055900,11.5,80.57,22.85,1191
36081056000,"Census Tract 560, Queens County, New York",36,081,056000,16.73,64.3,0.47,1704
36081056100,"Census Tract 561, Queens County, New York",36,081,056100,100.0,0.0,0.0,8
36081056200,"Census Tract 562, Queens County, New York",36,081,056200,29.81,31.13,5.65,1627
36081056400,"Census Tract 564, Queens County, New York",36,081,056400,29.48,48.35,6.98,1089
36081056500,"Census Tract 565, Queens County, New York",36,081,056500,6.79,82.94,7.49,1575
36081056600,"Census Tract 566, Queens County, New York",36,081,056600,33.23,46.01,23.36,1297
36081056700,"Census Tract 567, Queens County, New York",36,081,056700,10.41,72.72,2.63,5406
36081056800,"Census Tract 568, Queens County, New York",36,081,056800,15.54,59.28,2.04,5232
36081057700,"Census Tract 577, Queens County, New York",36,081,057700,14.14,71.54,17.9,3939
36081057900,"Census Tract 579, Queens County, New York",36,081,057900,14.85,67.41,9.35,1690
36081058000,"Census Tract 580, Queens County, New York",36,081,058000,16.13,54.37,6.61,4248
36081058100,"Census Tract 581, Queens County, New York",36,081,058100,13.43,66.7,7.2,3068
36081058200,"Census Tract 582, Queens County, New York",36,081,058200,20.94,49.68,4.22,5034
36081058300,"Census Tract 583, Queens County, New York",36,081,058300,12.68,72.04,2.3,3565
36081058500,"Census Tract 585, Queens County, New York",36,081,058500,5.75,86.32,11.22,4501
36081058700,"Census Tract 587, Queens County, New York",36,081,058700,11.27,74.68,4.64,3468
36081058900,"Census Tract 589, Queens County, New York",36,081,058900,6.7,84.78,21.1,5147
36081059000,"Census Tract 590, Queens County, New York",36,081,059000,21.02,63.0,3.96,1313
36081059100,"Census Tract 591, Queens County, New York",36,081,059100,13.9,70.97,5.91,5367
36081059200,"Census Tract 592, Queens County, New York",36,081,059200,18.35,51.77,8.44,1575
36081059300,"Census Tract 593, Queens County, New York",36,081,059300,13.26,72.51,13.26,3975
36081059400,"Census Tract 594, Queens County, New York",36,081,059400,20.37,46.4,1.23,1787
36081059501,"Census Tract 595.01, Queens County, New York",36,081,059501,10.01,78.38,14.87,2037
36081059502,"Census Tract 595.02, Queens County, New York",36,081,059502,6.96,84.37,20.05,3031
36081059600,"Census Tract 596, Queens County, New York",36,081,059600,36.05,37.6,7.01,1312
36081059800,"Census Tract 598, Queens County, New York",36,081,059800,11.07,71.46,1.95,1807
36081059900,"Census Tract 599, Queens County, New York",36,081,059900,21.2,61.74,19.46,1198
36081060000,"Census Tract 600, Queens County, New York",36,081,060000,21.85,50.28,1.51,1126
36081060100,"Census Tract 601, Queens County, New York",36,081,060100,9.59,78.88,13.87,2336
36081060300,"Census Tract 603, Queens County, New York",36,081,060300,8.37,74.62,15.83,2079
36081060600,"Census Tract 606, Queens County, New York",36,081,060600,28.15,39.75,9.67,1158
36081060701,"Census Tract 607.01, Queens County, New York",36,081,060701,0.0,100.0,0.0,14
36081060800,"Census Tract 608, Queens County, New York",36,081,060800,20.15,54.41,4.72,1568
36081061000,"Census Tract 610, Queens County, New York",36,081,061000,17.12,56.98,3.28,1554
36081061200,"Census Tract 612, Queens County, New York",36,081,061200,21.85,34.39,0.24,2078
36081061301,"Census Tract 613.01, Queens County, New York",36,081,061301,11.24,75.26,9.81,5446
36081061302,"Census Tract 613.02, Queens County, New York",36,081,061302,,,,0
36081061400,"Census Tract 614, Queens County, New York",36,081,061400,18.65,53.66,5.73,1432
36081061601,"Census Tract 616.01, Queens County, New York",36,081,061601,21.6,46.58,2.97,2528
36081061602,"Census Tract 616.02, Queens County, New York",36,081,061602,20.82,56.1,3.15,1047
36081061800,"Census Tract 618, Queens County, New York",36,081,061800,16.51,65.96,10.29,1726
36081061900,"Census Tract 619, Queens County, New York",36,081,061900,12.3,68.82,3.8,3398
36081062000,"Census Tract 620, Queens County, New York",36,081,062000,29.73,43.36,6.65,1490
36081062100,"Census Tract 621, Queens County, New York",36,081,062100,14.05,73.41,6.73,2697
36081062200,"Census Tract 622, Queens County, New York",36,081,062200,20.88,47.8,5.94,2131
36081062300,"Census Tract 623, Queens County, New York",36,081,062300,11.3,75.65,11.78,2266
36081062400,"Census Tract 624, Queens County, New York",36,081,062400,,,,0
36081062500,"Census Tract 625, Queens County, New York",36,081,062500,19.04,63.74,7.05,2484
36081062600,"Census Tract 626, Queens County, New York",36,081,062600,16.48,61.0,9.29,2622
36081062700,"Census Tract 627, Queens County, New York",36,081,062700,14.44,70.35,6.4,2861
36081062900,"Census Tract 629, Queens County, New York",36,081,062900,13.37,69.47,2.89,3156
36081063200,"Census Tract 632, Queens County, New York",36,081,063200,19.91,47.96,3.42,2441
36081063301,"Census Tract 633.01, Queens County, New York",36,081,063301,10.2,78.24,6.16,1608
36081063302,"Census Tract 633.02, Queens County, New York",36,081,063302,18.4,61.25,3.25,1527
36081063500,"Census Tract 635, Queens County, New York",36,081,063500,15.79,69.86,20.1,2521
36081063700,"Census Tract 637, Queens County, New York",36,081,063700,21.65,59.83,8.26,3367
36081063800,"Census Tract 638, Queens County, New York",36,081,063800,19.27,54.92,4.97,3358
36081063900,"Census Tract 639, Queens County, New York",36,081,063900,13.5,66.41,6.48,2978
36081064101,"Census Tract 641.01, Queens County, New York",36,081,064101,22.29,61.86,5.99,2288
36081064102,"Census Tract 641.02, Queens County, New York",36,081,064102,,,,0
36081064500,"Census Tract 645, Queens County, New York",36,081,064500,17.11,65.26,25.45,1876
36081064600,"Census Tract 646, Queens County, New York",36,081,064600,20.09,55.06,3.79,3156
36081065000,"Census Tract 650, Queens County, New York",36,081,065000,17.71,59.69,6.67,2801
36081065401,"Census Tract 654.01, Queens County, New York",36,081,065401,10.89,70.23,3.74,3728
36081065402,"Census Tract 654.02, Queens County, New York",36,081,065402,0.0,100.0,0.0,27
36081065501,"Census Tract 655.01, Queens County, New York",36,081,065501,,,,0
36081065600,"Census Tract 656, Queens County, New York",36,081,065600,16.24,54.61,6.27,4896
36081065702,"Census Tract 657.02, Queens County, New York",36,081,065702,16.7,70.66,10.06,1491
36081065703,"Census Tract 657.03, Queens County, New York",36,081,065703,34.27,50.98,3.68,3020
36081065900,"Census Tract 659, Queens County, New York",36,081,065900,18.08,61.52,1.75,1941
36081066000,"Census Tract 660, Queens County, New York",36,081,066000,14.02,70.34,5.32,3403
36081066100,"Census Tract 661, Queens County, New York",36,081,066100,26.01,53.1,1.53,1638
36081066301,"Census Tract 663.01, Queens County, New York",36,081,066301,26.07,48.29,1.34,2842
36081066302,"Census Tract 663.02, Queens County, New York",36,081,066302,,,,0
36081066401,"Census Tract 664.01, Queens County, New York",36,081,066401,18.21,61.9,3.81,1444
36081066402,"Census Tract 664.02, Queens County, New York",36,081,066402,8.6,84.46,6.67,2941
36081066403,"Census Tract 664.03, Queens County, New York",36,081,066403,10.51,68.68,17.77,5708
36081066404,"Census Tract 664.04, Queens County, New York",36,081,066404,,,,0
36081066501,"Census Tract 665.01, Queens County, New York",36,081,066501,24.14,49.06,6.28,3948
36081066701,"Census Tract 667.01, Queens County, New York",36,081,066701,16.08,71.83,8.7,3047
36081066900,"Census Tract 669, Queens County, New York",36,081,066900,14.46,70.36,2.13,1687
36081067100,"Census Tract 671, Queens County, New York",36,081,067100,21.03,54.68,3.61,2516
36081067700,"Census Tract 677, Queens County, New York",36,081,067700,24.34,59.26,2.97,1820
36081067900,"Census Tract 679, Queens County, New York",36,081,067900,19.88,74.13,10.89,4325
36081068000,"Census Tract 680, Queens County, New York",36,081,068000,15.41,64.86,5.33,5212
36081068200,"Census Tract 682, Queens County, New York",36,081,068200,19.3,54.93,5.86,974
36081068300,"Census Tract 683, Queens County, New York",36,081,068300,26.08,58.14,12.2,3992
36081063000,"Census Tract 630, Queens County, New York",36,081,063000,18.7,57.14,2.57,1476
36081068700,"Census Tract 687, Queens County, New York",36,081,068700,23.41,61.49,8.37,4002
36081069000,"Census Tract 690, Queens County, New York",36,081,069000,15.27,53.07,4.5,3746
36081069300,"Census Tract 693, Queens County, New York",36,081,069300,14.55,72.61,8.03,2791
36081069400,"Census Tract 694, Queens County, New York",36,081,069400,16.95,66.76,11.88,3352
36081069500,"Census Tract 695, Queens County, New York",36,081,069500,19.8,59.79,13.0,2247
36081069701,"Census Tract 697.01, Queens County, New York",36,081,069701,16.11,72.08,13.22,4071
36081069702,"Census Tract 697.02, Queens County, New York",36,081,069702,21.97,58.69,8.85,3637
36081070300,"Census Tract 703, Queens County, New York",36,081,070300,24.57,60.75,5.54,2129
36081070700,"Census Tract 707, Queens County, New York",36,081,070700,26.04,56.13,3.44,2535
36081070900,"Census Tract 709, Queens County, New York",36,081,070900,15.64,74.79,4.98,2992
36081071100,"Census Tract 711, Queens County, New York",36,081,071100,21.91,66.93,4.4,6162
36081071303,"Census Tract 713.03, Queens County, New York",36,081,071303,14.79,71.45,8.25,5396
36081071304,"Census Tract 713.04, Queens County, New York",36,081,071304,21.89,66.69,14.24,5743
36081071305,"Census Tract 713.05, Queens County, New York",36,081,071305,12.95,78.79,4.72,5195
36081071306,"Census Tract 713.06, Queens County, New York",36,081,071306,12.64,73.47,4.99,6678
36081071600,"Census Tract 716, Queens County, New York",36,081,071600,,,,0
36081071701,"Census Tract 717.01, Queens County, New York",36,081,071701,21.78,65.35,16.43,4844
36081071702,"Census Tract 717.02, Queens County, New York",36,081,071702,19.84,64.47,15.17,4022
36081071900,"Census Tract 719, Queens County, New York",36,081,071900,19.21,63.48,14.42,2525
36081072100,"Census Tract 721, Queens County, New York",36,081,072100,24.09,55.94,16.07,4475
36081072300,"Census Tract 723, Queens County, New York",36,081,072300,24.67,55.6,7.98,2043
36081072900,"Census Tract 729, Queens County, New York",36,081,072900,19.16,62.42,1.35,1341
36081073100,"Census Tract 731, Queens County, New York",36,081,073100,20.39,63.02,1.89,1535
36081073700,"Census Tract 737, Queens County, New York",36,081,073700,25.83,67.02,5.8,2052
36081073900,"Census Tract 739, Queens County, New York",36,081,073900,22.01,70.23,5.08,5530
36081074100,"Census Tract 741, Queens County, New York",36,081,074100,25.42,61.8,7.87,3057
36081074300,"Census Tract 743, Queens County, New York",36,081,074300,18.55,69.83,8.67,4081
36081074500,"Census Tract 745, Queens County, New York",36,081,074500,20.54,56.57,16.25,4104
36081074700,"Census Tract 747, Queens County, New York",36,081,074700,17.57,68.34,5.83,3363
36081074900,"Census Tract 749, Queens County, New York",36,081,074900,17.85,66.73,3.26,1440
36081075701,"Census Tract 757.01, Queens County, New York",36,081,075701,21.11,67.01,4.81,4695
36081075702,"Census Tract 757.02, Queens County, New York",36,081,075702,21.24,63.32,9.73,5409
36081076901,"Census Tract 769.01, Queens County, New York",36,081,076901,15.05,73.78,4.8,4081
36081076902,"Census Tract 769.02, Queens County, New York",36,081,076902,13.73,78.14,7.08,1158
36081077300,"Census Tract 773, Queens County, New York",36,081,077300,22.94,64.36,6.0,2049
